# FWHM = 0.0037175026, 31623, 33725
# pos	int		env
-2.7600033	0.16507676		0.16699283
-2.7599957	0.16465098		0.16699283
-2.7599576	0.164913		0.16699283
-2.7599423	0.16477379		0.16699283
-2.759904	0.16468373		0.16699283
-2.759881	0.16499488		0.16699283
-2.7598581	0.16564995		0.16699283
-2.75982	0.16544524		0.16699283
-2.7598276	0.16611668		0.16699283
-2.7598124	0.16620676		0.16699283
-2.75982	0.16543706		0.16699283
-2.7598276	0.16614124		0.16699283
-2.7598124	0.16542886		0.16699283
-2.7598429	0.1650522		0.16699283
-2.7598276	0.16583829		0.16699283
-2.7598047	0.16608393		0.16699283
-2.759797	0.16506858		0.16699283
-2.7597742	0.16570726		0.16699283
-2.759759	0.16601843		0.16699283
-2.75969	0.16550256		0.16699283
-2.7597132	0.16531423		0.16699283
-2.7596595	0.1652569		0.16699283
-2.75969	0.1645609		0.16699283
-2.7597132	0.16501945		0.16699283
-2.7597208	0.16551074		0.16699283
-2.7597053	0.1650522		0.16699283
-2.7596977	0.16565813		0.16699283
-2.7597132	0.16541249		0.16699283
-2.7597132	0.1651914		0.16699283
-2.7596748	0.16621494		0.16699283
-2.7596824	0.16578096		0.16699283
-2.7596366	0.16490482		0.16699283
-2.759652	0.16593654		0.16699283
-2.7596366	0.16598567		0.16699283
-2.759629	0.16608393		0.16699283
-2.7596138	0.16643603		0.16699283
-2.7595832	0.16619039		0.16699283
-2.759568	0.16489662		0.16699283
-2.759568	0.16460185		0.16699283
-2.7595985	0.16520777		0.16699283
-2.7596366	0.1651996		0.16699283
-2.759652	0.16550256		0.16699283
-2.759629	0.1652569		0.16699283
-2.7596595	0.16488843		0.16699283
-2.7597053	0.16555169		0.16699283
-2.7597284	0.16550256		0.16699283
-2.7597437	0.16470829		0.16699283
-2.7597895	0.16560082		0.16699283
-2.7597666	0.16562538		0.16699283
-2.7597818	0.16531423		0.16699283
-2.7597742	0.16562538		0.16699283
-2.7598047	0.16471648		0.16699283
-2.7598124	0.16454452		0.16699283
-2.7598124	0.16487205		0.16699283
-2.75982	0.16501945		0.16699283
-2.759797	0.16474923		0.16699283
-2.7598276	0.16530603		0.16699283
-2.7597818	0.16502763		0.16699283
-2.7597818	0.16472466		0.16699283
-2.7598124	0.16496213		0.16699283
-2.7598124	0.16509314		0.16699283
-2.7597895	0.16489662		0.16699283
-2.759759	0.16556807		0.16699283
-2.7597208	0.16573183		0.16699283
-2.759736	0.1653388		0.16699283
-2.759759	0.16592835		0.16699283
-2.7597132	0.16542886		0.16699283
-2.7596748	0.16448721		0.16699283
-2.7596672	0.16518322		0.16699283
-2.7597053	0.16506039		0.16699283
-2.7597053	0.16474923		0.16699283
-2.7597053	0.16565813		0.16699283
-2.7597053	0.16511771		0.16699283
-2.7596824	0.16440532		0.16699283
-2.7596748	0.16482292		0.16699283
-2.7596672	0.16522415		0.16699283
-2.75969	0.16521597		0.16699283
-2.75969	0.16567451		0.16699283
-2.7596824	0.16520777		0.16699283
-2.7596672	0.1651914		0.16699283
-2.7596366	0.16461003		0.16699283
-2.7596366	0.16447082		0.16699283
-2.7596443	0.16489662		0.16699283
-2.759629	0.16500308		0.16699283
-2.7595985	0.1647001		0.16699283
-2.759568	0.16438894		0.16699283
-2.759545	0.1649867		0.16699283
-2.7595832	0.16593654		0.16699283
-2.7595909	0.16605936		0.16699283
-2.7595756	0.16639508		0.16699283
-2.759545	0.16614944		0.16699283
-2.7595146	0.16629682		0.16699283
-2.7595375	0.16582191		0.16699283
-2.7595603	0.16495395		0.16699283
-2.759568	0.16485567		0.16699283
-2.759568	0.16477379		0.16699283
-2.7595603	0.16476561		0.16699283
-2.7595527	0.1649867		0.16699283
-2.7595527	0.16571546		0.16699283
-2.7595527	0.16560082		0.16699283
-2.7595527	0.16503583		0.16699283
-2.7595146	0.1656172		0.16699283
-2.759568	0.1651996		0.16699283
-2.7595756	0.16511771		0.16699283
-2.7595909	0.16539611		0.16699283
-2.7596138	0.16528147		0.16699283
-2.7596061	0.16534698		0.16699283
-2.759568	0.16587104		0.16699283
-2.759545	0.1654043		0.16699283
-2.759545	0.16503583		0.16699283
-2.759507	0.16551074		0.16699283
-2.7594838	0.16585466		0.16699283
-2.759461	0.16555169		0.16699283
-2.7594457	0.165609		0.16699283
-2.7594151	0.16571546		0.16699283
-2.7593694	0.16548619		0.16699283
-2.7593923	0.165609		0.16699283
-2.7594	0.16587104		0.16699283
-2.7593923	0.16565813		0.16699283
-2.7593617	0.16532242		0.16699283
-2.7594151	0.16579734		0.16699283
-2.7594151	0.1652651		0.16699283
-2.7593923	0.16532242		0.16699283
-2.7593846	0.16517502		0.16699283
-2.7593617	0.1654043		0.16699283
-2.7593617	0.16516684		0.16699283
-2.7594075	0.16438076		0.16699283
-2.7593923	0.16390583		0.16699283
-2.7593923	0.1642825		0.16699283
-2.759354	0.16445445		0.16699283
-2.7593083	0.16404504		0.16699283
-2.759316	0.16460185		0.16699283
-2.7592852	0.16455272		0.16699283
-2.7592547	0.16390583		0.16699283
-2.7592394	0.16406141		0.16699283
-2.7592776	0.16451177		0.16699283
-2.7593083	0.16479836		0.16699283
-2.7593083	0.16433981		0.16699283
-2.7593465	0.16407779		0.16699283
-2.7593465	0.16363563		0.16699283
-2.7594228	0.16406141		0.16699283
-2.7594075	0.1642825		0.16699283
-2.7594457	0.16415149		0.16699283
-2.7594533	0.16415967		0.16699283
-2.759438	0.16465916		0.16699283
-2.7594304	0.16431525		0.16699283
-2.7593923	0.164348		0.16699283
-2.7593694	0.16530603		0.16699283
-2.7593617	0.16433981		0.16699283
-2.7593617	0.16424975		0.16699283
-2.7593465	0.1647001		0.16699283
-2.7593312	0.16464278		0.16699283
-2.7593465	0.16494575		0.16699283
-2.7593465	0.1649785		0.16699283
-2.759354	0.16482292		0.16699283
-2.7593312	0.16471648		0.16699283
-2.7593389	0.16489662		0.16699283
-2.7593236	0.164217		0.16699283
-2.7593389	0.16460185		0.16699283
-2.7593312	0.16501126		0.16699283
-2.7593007	0.16522415		0.16699283
-2.7592776	0.16507676		0.16699283
-2.7593007	0.16538793		0.16699283
-2.7592623	0.16565813		0.16699283
-2.75927	0.16553532		0.16699283
-2.7592547	0.16551074		0.16699283
-2.7592394	0.16574001		0.16699283
-2.759247	0.16527328		0.16699283
-2.7592776	0.16511771		0.16699283
-2.7593007	0.1644954		0.16699283
-2.759293	0.16483112		0.16699283
-2.75927	0.1650522		0.16699283
-2.7592623	0.16460185		0.16699283
-2.7592165	0.16411054		0.16699283
-2.7592013	0.16508496		0.16699283
-2.759186	0.16551894		0.16699283
-2.7591708	0.16534698		0.16699283
-2.7591326	0.16479836		0.16699283
-2.7591403	0.16493757		0.16699283
-2.7591174	0.16396315		0.16699283
-2.7590868	0.1645691		0.16699283
-2.7590945	0.16487205		0.16699283
-2.7590792	0.16507676		0.16699283
-2.759102	0.16549437		0.16699283
-2.7590868	0.16576459		0.16699283
-2.7590945	0.16553532		0.16699283
-2.7590714	0.16591197		0.16699283
-2.7590408	0.16536336		0.16699283
-2.759056	0.16439714		0.16699283
-2.758995	0.16521597		0.16699283
-2.758995	0.16592835		0.16699283
-2.758995	0.16557625		0.16699283
-2.758995	0.16565813		0.16699283
-2.7590103	0.16531423		0.16699283
-2.759018	0.16510952		0.16699283
-2.759056	0.16537155		0.16699283
-2.759056	0.16587922		0.16699283
-2.7590637	0.16577278		0.16699283
-2.7590485	0.16560082		0.16699283
-2.7590485	0.16564995		0.16699283
-2.7590408	0.16563357		0.16699283
-2.7590332	0.1653388		0.16699283
-2.758995	0.16544524		0.16699283
-2.7589645	0.16515046		0.16699283
-2.7589417	0.16555169		0.16699283
-2.7589645	0.16586284		0.16699283
-2.7590027	0.1660348		0.16699283
-2.7589874	0.1660266		0.16699283
-2.758995	0.16583009		0.16699283
-2.7590027	0.16553532		0.16699283
-2.7590103	0.16569088		0.16699283
-2.7590027	0.1659611		0.16699283
-2.759018	0.16555169		0.16699283
-2.7590332	0.1662477		0.16699283
-2.7590332	0.16677175		0.16699283
-2.758995	0.16555987		0.16699283
-2.7590408	0.16617401		0.16699283
-2.7590714	0.16618219		0.16699283
-2.7590945	0.16515864		0.16699283
-2.759102	0.16590379		0.16699283
-2.7590945	0.16552712		0.16699283
-2.7590945	0.16542068		0.16699283
-2.759125	0.1660348		0.16699283
-2.759148	0.16587104		0.16699283
-2.7591631	0.16587922		0.16699283
-2.7591174	0.16594473		0.16699283
-2.7591097	0.16611668		0.16699283
-2.759102	0.16551894		0.16699283
-2.759102	0.16663255		0.16699283
-2.7590714	0.16619039		0.16699283
-2.7591326	0.1649785		0.16699283
-2.7591403	0.16546981		0.16699283
-2.7591326	0.16593654		0.16699283
-2.7591326	0.16542068		0.16699283
-2.7591097	0.16601023		0.16699283
-2.7590637	0.16593654		0.16699283
-2.7590485	0.16537155		0.16699283
-2.7590103	0.16626407		0.16699283
-2.7589722	0.16616581		0.16699283
-2.7589645	0.16558444		0.16699283
-2.7589874	0.16527328		0.16699283
-2.7589798	0.16528147		0.16699283
-2.7590256	0.16493757		0.16699283
-2.7590637	0.1653388		0.16699283
-2.759056	0.16544524		0.16699283
-2.7590868	0.16471648		0.16699283
-2.7591097	0.16564995		0.16699283
-2.7591174	0.16592835		0.16699283
-2.759125	0.16547799		0.16699283
-2.7591174	0.16583829		0.16699283
-2.7590945	0.16619039		0.16699283
-2.7590945	0.16542068		0.16699283
-2.7591174	0.16593654		0.16699283
-2.759056	0.16572364		0.16699283
-2.7590256	0.16548619		0.16699283
-2.7590332	0.16551074		0.16699283
-2.7590332	0.16562538		0.16699283
-2.7590027	0.16578096		0.16699283
-2.7589798	0.16612487		0.16699283
-2.7589417	0.1659693		0.16699283
-2.7589035	0.16569088		0.16699283
-2.7589188	0.16614944		0.16699283
-2.7589417	0.16574821		0.16699283
-2.758957	0.16553532		0.16699283
-2.7589798	0.1663132		0.16699283
-2.7589874	0.16573183		0.16699283
-2.758995	0.16490482		0.16699283
-2.759018	0.16546981		0.16699283
-2.7590256	0.16547799		0.16699283
-2.7590256	0.164913		0.16699283
-2.7590027	0.16534698		0.16699283
-2.758957	0.1655435		0.16699283
-2.7589264	0.16513409		0.16699283
-2.758865	0.16572364		0.16699283
-2.758873	0.16553532		0.16699283
-2.7588346	0.16470829		0.16699283
-2.758804	0.1657564		0.16699283
-2.7587965	0.16580553		0.16699283
-2.7587965	0.1648475		0.16699283
-2.7588193	0.16474104		0.16699283
-2.7588499	0.1646264		0.16699283
-2.7588575	0.16433163		0.16699283
-2.7588346	0.16518322		0.16699283
-2.7588193	0.1649867		0.16699283
-2.7588117	0.16531423		0.16699283
-2.7587812	0.16594473		0.16699283
-2.758766	0.16613306		0.16699283
-2.7587736	0.16509314		0.16699283
-2.7587736	0.16522415		0.16699283
-2.7587507	0.16532242		0.16699283
-2.7587507	0.16465916		0.16699283
-2.758743	0.16521597		0.16699283
-2.7587583	0.16538793		0.16699283
-2.7587736	0.16471648		0.16699283
-2.7587736	0.16588742		0.16699283
-2.7587736	0.16538793		0.16699283
-2.7588193	0.1652651		0.16699283
-2.7588117	0.16544524		0.16699283
-2.7588193	0.16583009		0.16699283
-2.758827	0.16537155		0.16699283
-2.7588117	0.1660348		0.16699283
-2.7587965	0.16546981		0.16699283
-2.7587736	0.16444626		0.16699283
-2.7587736	0.16502763		0.16699283
-2.7587812	0.16474923		0.16699283
-2.7587736	0.16454452		0.16699283
-2.7587736	0.16537973		0.16699283
-2.7587812	0.1649867		0.16699283
-2.7587888	0.16478199		0.16699283
-2.758804	0.16608393		0.16699283
-2.758804	0.16566633		0.16699283
-2.7587888	0.16537973		0.16699283
-2.758804	0.1654043		0.16699283
-2.7588117	0.16512589		0.16699283
-2.7588499	0.16486387		0.16699283
-2.7588806	0.16612487		0.16699283
-2.7588806	0.16604298		0.16699283
-2.758865	0.16537155		0.16699283
-2.758865	0.16607574		0.16699283
-2.7588882	0.16496213		0.16699283
-2.7588806	0.1649785		0.16699283
-2.758873	0.16663255		0.16699283
-2.7588499	0.16699283		0.16699283
-2.7588422	0.16621494		0.16699283
-2.7588117	0.16610031		0.16699283
-2.758804	0.16628864		0.16699283
-2.758766	0.16528147		0.16699283
-2.7587583	0.16539611		0.16699283
-2.7587202	0.16543706		0.16699283
-2.7586973	0.16530603		0.16699283
-2.7586896	0.16574001		0.16699283
-2.758705	0.16538793		0.16699283
-2.7587202	0.16485567		0.16699283
-2.758743	0.16604298		0.16699283
-2.7587736	0.16537973		0.16699283
-2.7587736	0.1650522		0.16699283
-2.7587736	0.16495395		0.16699283
-2.7587888	0.1644954		0.16699283
-2.7587354	0.16403684		0.16699283
-2.7586973	0.16518322		0.16699283
-2.7586744	0.16545343		0.16699283
-2.758636	0.16497032		0.16699283
-2.7586055	0.1654043		0.16699283
-2.7585673	0.16501945		0.16699283
-2.7585826	0.16488843		0.16699283
-2.7585597	0.16574001		0.16699283
-2.7585902	0.16587104		0.16699283
-2.758575	0.16502763		0.16699283
-2.758613	0.16543706		0.16699283
-2.7585979	0.16574821		0.16699283
-2.758552	0.1654043		0.16699283
-2.758514	0.16521597		0.16699283
-2.7585216	0.16504401		0.16699283
-2.7585216	0.1648393		0.16699283
-2.7585063	0.16516684		0.16699283
-2.7584605	0.1652651		0.16699283
-2.7584221	0.16496213		0.16699283
-2.7583992	0.16542886		0.16699283
-2.7583687	0.16531423		0.16699283
-2.7583535	0.16506858		0.16699283
-2.7583535	0.16601843		0.16699283
-2.758361	0.16564995		0.16699283
-2.7583916	0.16501945		0.16699283
-2.7583764	0.16537155		0.16699283
-2.758361	0.16580553		0.16699283
-2.7583306	0.16581371		0.16699283
-2.758323	0.16583829		0.16699283
-2.7583535	0.16578916		0.16699283
-2.7583764	0.16558444		0.16699283
-2.758384	0.16617401		0.16699283
-2.7584069	0.16605936		0.16699283
-2.7584298	0.16586284		0.16699283
-2.758453	0.16587104		0.16699283
-2.7584834	0.16551074		0.16699283
-2.758491	0.16565813		0.16699283
-2.7584758	0.16621494		0.16699283
-2.7584605	0.1662477		0.16699283
-2.7584682	0.16567451		0.16699283
-2.758453	0.1660266		0.16699283
-2.7584145	0.16572364		0.16699283
-2.7584221	0.16579734		0.16699283
-2.7584298	0.16564995		0.16699283
-2.7583992	0.16515046		0.16699283
-2.7584221	0.16536336		0.16699283
-2.758384	0.16578096		0.16699283
-2.7583916	0.16581371		0.16699283
-2.7584221	0.16546161		0.16699283
-2.758445	0.16613306		0.16699283
-2.758445	0.16614944		0.16699283
-2.7583992	0.1657564		0.16699283
-2.7584605	0.16547799		0.16699283
-2.7584682	0.16574001		0.16699283
-2.7584834	0.16619039		0.16699283
-2.758514	0.1663214		0.16699283
-2.7584987	0.16601023		0.16699283
-2.758491	0.16604298		0.16699283
-2.7584987	0.16581371		0.16699283
-2.758453	0.16569088		0.16699283
-2.758453	0.16569088		0.16699283
-2.758453	0.16601843		0.16699283
-2.7584298	0.16593654		0.16699283
-2.7583992	0.16573183		0.16699283
-2.7583992	0.16564175		0.16699283
-2.7584069	0.16563357		0.16699283
-2.7584145	0.16573183		0.16699283
-2.7584298	0.16569088		0.16699283
-2.7584374	0.16590379		0.16699283
-2.7584221	0.16527328		0.16699283
-2.7584069	0.16524053		0.16699283
-2.7583687	0.1654043		0.16699283
-2.7583687	0.16506039		0.16699283
-2.7583764	0.16499488		0.16699283
-2.7583687	0.16472466		0.16699283
-2.758361	0.1649785		0.16699283
-2.7583764	0.16438076		0.16699283
-2.758361	0.16439714		0.16699283
-2.7583687	0.16435619		0.16699283
-2.758361	0.16450359		0.16699283
-2.758384	0.16506858		0.16699283
-2.7583535	0.16578916		0.16699283
-2.7583458	0.16551074		0.16699283
-2.7583458	0.16488025		0.16699283
-2.7583382	0.16506039		0.16699283
-2.7583306	0.16495395		0.16699283
-2.7583077	0.16555987		0.16699283
-2.7582695	0.16587104		0.16699283
-2.758239	0.16623951		0.16699283
-2.758239	0.16671443		0.16699283
-2.758239	0.16626407		0.16699283
-2.7582083	0.16628864		0.16699283
-2.7582006	0.16611668		0.16699283
-2.7581701	0.16564175		0.16699283
-2.7581701	0.16450359		0.16699283
-2.758132	0.16480654		0.16699283
-2.7581015	0.16531423		0.16699283
-2.7581396	0.16527328		0.16699283
-2.7581244	0.1659611		0.16699283
-2.758109	0.1663214		0.16699283
-2.7581015	0.1659611		0.16699283
-2.7581167	0.16628864		0.16699283
-2.7581167	0.16544524		0.16699283
-2.7580633	0.1648393		0.16699283
-2.7579868	0.16514227		0.16699283
-2.757964	0.16512589		0.16699283
-2.7579486	0.1652651		0.16699283
-2.7579105	0.16572364		0.16699283
-2.75788	0.16614944		0.16699283
-2.7578418	0.16574821		0.16699283
-2.7577806	0.16637053		0.16699283
-2.7577882	0.16642784		0.16699283
-2.7577958	0.16629682		0.16699283
-2.7577958	0.16621494		0.16699283
-2.7577882	0.16677994		0.16699283
-2.75775	0.16616581		0.16699283
-2.75775	0.1670092		0.1670092
-2.757811	0.16658342		0.1670092
-2.7577958	0.16600205		0.1670092
-2.7578266	0.16643603		0.1670092
-2.757819	0.1665261		0.1670092
-2.7578418	0.16604298		0.1670092
-2.757811	0.165609		0.1670092
-2.7578266	0.16642784		0.1670092
-2.7578342	0.16605936		0.1670092
-2.7578034	0.1662477		0.1670092
-2.7577806	0.16601023		0.1670092
-2.7577806	0.16542886		0.1670092
-2.75775	0.16641146		0.1670092
-2.757712	0.16697645		0.1670092
-2.7577271	0.16609211		0.1670092
-2.7577653	0.16613306		0.1670092
-2.7577882	0.16605118		0.1670092
